,F_r,F_t,ThL,N,a,lens_id,z_use,name,f435w-f606w,f435w-f814w,f814w-f606w,rchi2,SNR,lens_Mag_F814W,lens_z
37,-0.04062243620530501,0.04074842592477247,7.915260177021309,1.0,0.38175847089912746,10.0,0.4364,abell2744_629,2.6197000000000017,3.0,-0.3802999999999983,0.3221631997366159,41.32472960008411,-19.842829409133113,0.2863
38,0.05710699627273123,-0.007029047965905924,15.7816757662469,2.0,0.38175847089912746,6.0,0.4364,abell2744_629,2.6197000000000017,3.0,-0.3802999999999983,0.3221631997366159,41.32472960008411,-21.06032994295848,0.314
39,0.26304370721224907,-0.34565382482475937,11.147886667096907,1.0,0.32911562015521045,10.0,3.773,abell2744_635,2.7608999999999995,2.7474999999999987,0.013400000000000743,1.284753309752897,51.546442657392475,-19.842829409133113,0.2863
40,-0.4065242575407761,0.15299211270803992,12.312080531460994,2.0,0.32911562015521045,6.0,3.773,abell2744_635,2.7608999999999995,2.7474999999999987,0.013400000000000743,1.284753309752897,51.546442657392475,-21.06032994295848,0.314
41,0.009050824360994676,0.0983098215148206,13.846552281967082,1.0,0.28467435771981425,7.0,2.6109,abell2744_641,1.4062000000000021,1.0381999999999998,0.3680000000000021,0.8135580698912156,64.72522017968096,-20.347276772733533,0.3866
42,0.0212208226160542,0.09641791905754561,23.42568290870076,2.0,0.28467435771981425,17.0,2.6109,abell2744_641,1.4062000000000021,1.0381999999999998,0.3680000000000021,0.8135580698912156,64.72522017968096,-18.98773515694442,0.3316
43,-0.09852045300542611,0.006360720674191143,28.51069398080803,3.0,0.28467435771981425,6.0,2.6109,abell2744_641,1.4062000000000021,1.0381999999999998,0.3680000000000021,0.8135580698912156,64.72522017968096,-21.06032994295848,0.314
44,0.2321943068059336,-0.09545729151899089,14.269848921266872,1.0,0.3460185191135991,7.0,0.9847,abell2744_658,1.0014000000000003,1.194200000000002,-0.19280000000000186,0.28817955977915877,27.603985828716088,-20.347276772733533,0.3866
45,0.19150682896210194,-0.16233122028158933,22.379106714389433,2.0,0.3460185191135991,17.0,0.9847,abell2744_658,1.0014000000000003,1.194200000000002,-0.19280000000000186,0.28817955977915877,27.603985828716088,-18.98773515694442,0.3316
46,-0.23875473363847896,0.3160125748891522,29.20973138664197,1.0,0.3765679583027099,10.0,0.6575,abell2744_671,1.1312999999999995,1.011099999999999,0.12020000000000053,0.4169074815530081,24.709092464819975,-19.842829409133113,0.2863
47,0.5074327530060135,-0.03283158576294471,17.676618498191274,1.0,0.2896231147871766,10.0,0.477,abell2744_694,2.260300000000001,2.5654000000000003,-0.3050999999999995,0.4624982659167499,32.60788291857021,-19.842829409133113,0.2863
48,-0.4584375425590313,-2.7356232025625697,11.553279140760718,1.0,0.23480649976345405,7.0,1.0653,abell2744_696,0.6333000000000021,0.2378,0.395500000000002,0.3343057093520429,21.003818696985352,-20.347276772733533,0.3866
49,-1.2693128274984162,-2.4663017319002614,20.194415288276844,2.0,0.23480649976345405,17.0,1.0653,abell2744_696,0.6333000000000021,0.2378,0.395500000000002,0.3343057093520429,21.003818696985352,-18.98773515694442,0.3316
50,0.10971674777876417,-0.14243967646801284,16.475520965879642,1.0,0.19710480106401324,10.0,1.3423,abell2744_702,0.9047000000000018,0.7370000000000019,0.16769999999999996,0.505326154956689,36.824261342242615,-19.842829409133113,0.2863
51,0.01080211562378834,-0.25275792158269655,20.372754032804803,1.0,0.31605315958111324,10.0,1.7266,abell2744_703,1.0515000000000008,0.8842999999999996,0.16720000000000113,0.9318858090851054,71.68472454668431,-19.842829409133113,0.2863
52,-0.29087671891199196,-0.704397142075016,3.337615242963116,1.0,0.23527218943112782,10.0,2.6033,abell2744_707,1.1480999999999997,0.6624999999999979,0.4856000000000016,0.47809605608073386,47.57919907863214,-19.842829409133113,0.2863
53,0.4846752262886292,0.5881109796547948,19.335412053255784,2.0,0.23527218943112782,6.0,2.6033,abell2744_707,1.1480999999999997,0.6624999999999979,0.4856000000000016,0.47809605608073386,47.57919907863214,-21.06032994295848,0.314
54,0.3746450851863302,-0.18413272433322306,10.54469384105411,1.0,0.2661346837060092,7.0,1.2389,abell2744_710,0.8596000000000004,0.6997999999999998,0.1598000000000006,0.6012105005060899,41.3874025430559,-20.347276772733533,0.3866
55,0.2666039649807726,-0.321225973235631,18.466967995317237,2.0,0.2661346837060092,17.0,1.2389,abell2744_710,0.8596000000000004,0.6997999999999998,0.1598000000000006,0.6012105005060899,41.3874025430559,-18.98773515694442,0.3316
59,-0.34207554540218693,0.06010761514117301,13.726685041296632,1.0,0.2800508521695279,6.0,2.0779,abell2744_741,1.1359999999999992,0.8369,0.2990999999999993,1.1767077604429865,102.95240574944677,-21.06032994295848,0.314
60,0.3442685074418959,-0.0459107715453823,18.31382752453972,2.0,0.2800508521695279,7.0,2.0779,abell2744_741,1.1359999999999992,0.8369,0.2990999999999993,1.1767077604429865,102.95240574944677,-20.347276772733533,0.3866
61,0.3442189138260606,0.04628113573120337,26.247246826205746,3.0,0.2800508521695279,17.0,2.0779,abell2744_741,1.1359999999999992,0.8369,0.2990999999999993,1.1767077604429865,102.95240574944677,-18.98773515694442,0.3316
64,-0.40914505022575043,-0.2931221871316268,9.282014286434269,1.0,0.24115717223391847,7.0,3.5055,abell2744_782,2.3194000000000017,2.0633000000000017,0.2561,0.675916970532467,82.57386984161377,-20.347276772733533,0.3866
65,-0.2841174656047149,-0.4154486183048559,18.033636426654923,2.0,0.24115717223391847,17.0,3.5055,abell2744_782,2.3194000000000017,2.0633000000000017,0.2561,0.675916970532467,82.57386984161377,-18.98773515694442,0.3316
66,0.45181002638752504,0.22178365306930123,22.841923244478327,3.0,0.24115717223391847,6.0,3.5055,abell2744_782,2.3194000000000017,2.0633000000000017,0.2561,0.675916970532467,82.57386984161377,-21.06032994295848,0.314
68,-0.43009185796637933,-0.30481919452828937,11.156141638903904,1.0,0.25136167529689635,10.0,0.5688,abell2744_802,2.066200000000002,1.9864,0.07980000000000231,0.34739420205377647,20.746230910550754,-19.842829409133113,0.2863
69,0.07940694663083017,0.21827044046822622,8.51568735575189,1.0,0.20339030955789977,6.0,0.8545,abell2744_813,1.5662999999999982,2.2499,-0.6836000000000021,0.2743837338564934,30.664700329383788,-21.06032994295848,0.314
70,-0.21959319680801448,-0.07567216311869007,25.983122191629178,2.0,0.20339030955789977,7.0,0.8545,abell2744_813,1.5662999999999982,2.2499,-0.6836000000000021,0.2743837338564934,30.664700329383788,-20.347276772733533,0.3866
71,0.2021919835170528,0.11430594978768524,28.330648222516277,3.0,0.20339030955789977,10.0,0.8545,abell2744_813,1.5662999999999982,2.2499,-0.6836000000000021,0.2743837338564934,30.664700329383788,-19.842829409133113,0.2863
72,0.33572920238297616,0.45568107938614394,11.938189323156564,1.0,0.30216485754683586,10.0,2.9542,abell2744_815,1.3537999999999997,0.7215000000000025,0.6322999999999972,0.3046434753421536,22.164044372210007,-19.842829409133113,0.2863
73,-0.530934633110342,0.1961319933290262,16.100360812958435,2.0,0.30216485754683586,6.0,2.9542,abell2744_815,1.3537999999999997,0.7215000000000025,0.6322999999999972,0.3046434753421536,22.164044372210007,-21.06032994295848,0.314
74,0.2855804992033388,-0.20148942134743297,18.075088487074044,1.0,0.3232235478752691,17.0,1.5494,abell2744_819,1.037700000000001,0.9985,0.03920000000000101,0.4787755350509155,55.055927822940646,-18.98773515694442,0.3316
75,0.3485628973009493,-0.02565375343530613,18.682738905332425,2.0,0.3232235478752691,7.0,1.5494,abell2744_819,1.037700000000001,0.9985,0.03920000000000101,0.4787755350509155,55.055927822940646,-20.347276772733533,0.3866
76,-0.2985624297687756,0.19301402154098243,10.590579597117822,1.0,0.4625401047683425,6.0,2.7477,abell2744_839,1.5892000000000015,1.4645000000000008,0.1247000000000007,0.5461986983752759,48.745918964143456,-21.06032994295848,0.314
77,-0.0909152939679157,-0.34369804524260156,27.12622269497428,2.0,0.4625401047683425,7.0,2.7477,abell2744_839,1.5892000000000015,1.4645000000000008,0.1247000000000007,0.5461986983752759,48.745918964143456,-20.347276772733533,0.3866
78,-0.052442026304778074,0.35163016204231806,28.09878069249364,3.0,0.4625401047683425,10.0,2.7477,abell2744_839,1.5892000000000015,1.4645000000000008,0.1247000000000007,0.5461986983752759,48.745918964143456,-19.842829409133113,0.2863
79,0.09681464137220275,0.44393270647237926,14.260439296681328,1.0,0.25324299290454266,10.0,0.983,abell2744_846,1.295300000000001,1.6979000000000006,-0.4025999999999996,0.39396319951546327,39.40878830136119,-19.842829409133113,0.2863
80,-0.44181425559280113,0.10606359514413415,17.76543486872795,2.0,0.25324299290454266,6.0,0.983,abell2744_846,1.295300000000001,1.6979000000000006,-0.4025999999999996,0.39396319951546327,39.40878830136119,-21.06032994295848,0.314
83,-0.12485838628817582,0.02048736133323484,13.114391466459915,1.0,0.46169749226621926,10.0,0.9234,abell2744_867,1.9762999999999984,2.9343000000000004,-0.9580000000000021,0.3763130044554574,81.656856741894,-19.842829409133113,0.2863
84,-0.07950596993333146,-0.0984283970500691,25.932350974685793,2.0,0.46169749226621926,6.0,0.9234,abell2744_867,1.9762999999999984,2.9343000000000004,-0.9580000000000021,0.3763130044554574,81.656856741894,-21.06032994295848,0.314
85,0.4290480097775278,-0.16239130825323655,13.511789932242554,1.0,0.20614878188126218,10.0,2.4564,abell2744_876,1.325099999999999,0.8979999999999997,0.42709999999999937,0.3433312818999149,26.232563621903,-19.842829409133113,0.2863
86,0.2261303044271763,0.39914686158095725,20.23608436611662,2.0,0.20614878188126218,6.0,2.4564,abell2744_876,1.325099999999999,0.8979999999999997,0.42709999999999937,0.3433312818999149,26.232563621903,-21.06032994295848,0.314
87,-0.08050203758525235,-0.5576783740007706,7.156398357021755,1.0,0.2914836137489185,17.0,3.765,abell2744_891,2.5389000000000017,2.3643,0.17460000000000164,0.301633535897801,22.240495319099306,-18.98773515694442,0.3316
88,0.5468457802202681,-0.13581398874492645,7.505020673826846,2.0,0.2914836137489185,7.0,3.765,abell2744_891,2.5389000000000017,2.3643,0.17460000000000164,0.301633535897801,22.240495319099306,-20.347276772733533,0.3866
89,0.8768393995613543,-0.22063116077808048,18.40039955342369,1.0,0.2141563297901946,25.0,1.2921,abell2744_912,0.8082999999999991,0.8115999999999985,-0.0032999999999994145,0.35225797929179525,23.1362464420545,-18.976621135133318,0.2291
90,-0.35437152917576425,-0.055440417709890145,20.504076432668572,1.0,0.2985484027248427,25.0,0.3197,abell2744_913,1.6229999999999976,1.3681999999999979,0.2547999999999995,0.359352539101545,26.74266887924808,-18.976621135133318,0.2291
91,-0.8707205484212855,-0.08821300108091432,20.977282170242393,1.0,0.2657798893265524,17.0,2.2102,abell2744_924,1.1856000000000009,0.8423000000000016,0.3432999999999993,0.7448317852754626,87.01141945534593,-18.98773515694442,0.3316
92,-0.7757792058894873,-0.40509558219294617,25.494126256454283,2.0,0.2657798893265524,7.0,2.2102,abell2744_924,1.1856000000000009,0.8423000000000016,0.3432999999999993,0.7448317852754626,87.01141945534593,-20.347276772733533,0.3866
93,-0.6044012909281685,0.5864816603221258,11.980401606846236,1.0,0.207151724420257,17.0,3.3978,abell2744_927,1.9804999999999997,1.7577999999999996,0.22269999999999968,0.25024796307080516,25.252042404649405,-18.98773515694442,0.3316
94,-0.8388121354548508,0.07520545049068796,15.627432246699474,2.0,0.207151724420257,7.0,3.3978,abell2744_927,1.9804999999999997,1.7577999999999996,0.22269999999999968,0.25024796307080516,25.252042404649405,-20.347276772733533,0.3866
95,0.16289072122785814,0.4021779261969058,24.497385662427817,1.0,0.29561772043611945,25.0,1.8499,abell2744_929,1.0218000000000025,0.8857999999999997,0.1360000000000028,0.3540555189114211,23.508818145557466,-18.976621135133318,0.2291
96,-0.11375225072293012,-0.41873726468711053,25.2895050622484,2.0,0.29561772043611945,10.0,1.8499,abell2744_929,1.0218000000000025,0.8857999999999997,0.1360000000000028,0.3540555189114211,23.508818145557466,-19.842829409133113,0.2863
99,0.4378720725406204,0.1476456953658139,22.224968353310764,1.0,0.259012801021202,25.0,1.039,abell2744_948,0.8627000000000002,0.907,-0.04429999999999978,0.7419885667660456,54.107175012164184,-18.976621135133318,0.2291
100,0.02323486336632885,-0.08371324198976224,15.862215843839106,1.0,0.2433103006689677,7.0,1.1993,abell2744_949,1.4169000000000018,1.8962000000000003,-0.4792999999999985,0.22789133964785063,32.57068589163407,-20.347276772733533,0.3866
101,0.06239969897625393,-0.060448683424549086,19.37263989209766,2.0,0.2433103006689677,17.0,1.1993,abell2744_949,1.4169000000000018,1.8962000000000003,-0.4792999999999985,0.22789133964785063,32.57068589163407,-18.98773515694442,0.3316
102,-0.08602863953776384,0.012117711804212835,22.209557948581423,3.0,0.2433103006689677,6.0,1.1993,abell2744_949,1.4169000000000018,1.8962000000000003,-0.4792999999999985,0.22789133964785063,32.57068589163407,-21.06032994295848,0.314
103,0.3523814814819193,-0.2843280551654279,6.957216475819626,1.0,0.28805447658209304,17.0,1.1084,abell2744_961,1.1295000000000002,1.2627999999999986,-0.13329999999999842,0.7517143986667698,95.20577950814713,-18.98773515694442,0.3316
104,-0.24198944683064966,-0.3826960400476375,7.801858586905605,2.0,0.28805447658209304,7.0,1.1084,abell2744_961,1.1295000000000002,1.2627999999999986,-0.13329999999999842,0.7517143986667698,95.20577950814713,-20.347276772733533,0.3866
105,0.10278482244244322,-0.1440317924479438,17.607606400126443,1.0,0.24293106638877754,7.0,0.3499,abell2744_971,1.8581000000000003,2.8676999999999992,-1.009599999999999,0.2596077615532403,28.409145719082552,-20.347276772733533,0.3866
106,0.15845555431930217,-0.07875096358556395,20.848748949981008,2.0,0.24293106638877754,17.0,0.3499,abell2744_971,1.8581000000000003,2.8676999999999992,-1.009599999999999,0.2596077615532403,28.409145719082552,-18.98773515694442,0.3316
107,-0.16951998286576445,-0.05072329217906777,21.668805649351164,3.0,0.24293106638877754,6.0,0.3499,abell2744_971,1.8581000000000003,2.8676999999999992,-1.009599999999999,0.2596077615532403,28.409145719082552,-21.06032994295848,0.314
108,0.40243713519406765,0.2696964928910592,18.071863220091682,1.0,0.19938503834629054,10.0,3.1981,abell2744_975,1.6624000000000017,1.3156,0.3468000000000018,0.4564958031882448,29.88425379539724,-19.842829409133113,0.2863
109,0.06659814116037518,0.026963908167756,22.763333701193346,1.0,0.4136979237800784,25.0,0.4734,abell2744_978,2.171099999999999,2.3346000000000022,-0.16350000000000264,0.3586463939802007,40.06671209523156,-18.976621135133318,0.2291
110,-0.07025993867399995,-0.015030161916034148,27.121758750805892,2.0,0.4136979237800784,10.0,0.4734,abell2744_978,2.171099999999999,2.3346000000000022,-0.16350000000000264,0.3586463939802007,40.06671209523156,-19.842829409133113,0.2863
111,-0.08476816494885178,-0.4266908242555336,6.1077629128021345,1.0,0.31062292021281396,17.0,1.6112,abell2744_979,0.8485000000000014,0.42400000000000304,0.4244999999999983,0.36865491909392045,27.231413851445964,-18.98773515694442,0.3316
112,0.28555791802257113,-0.32818802042011985,12.310058452595333,2.0,0.31062292021281396,7.0,1.6112,abell2744_979,0.8485000000000014,0.42400000000000304,0.4244999999999983,0.36865491909392045,27.231413851445964,-20.347276772733533,0.3866
113,-0.016757698721408785,0.49865414954611115,19.252262876246657,1.0,0.3091000342153341,10.0,0.8046,abell2744_982,1.176099999999998,1.7710000000000008,-0.5949000000000026,0.35733625767981636,28.64467232384748,-19.842829409133113,0.2863
114,-0.23319093355539344,0.2670765049715786,20.023111303658094,1.0,0.20587275246807643,6.0,0.3736,abell2744_983,2.1983999999999995,2.1774000000000022,0.020999999999997243,0.30234948334412637,21.545183942787126,-21.06032994295848,0.314
115,0.13939375751140415,0.32600191926907646,22.218389728193976,2.0,0.20587275246807643,10.0,0.3736,abell2744_983,2.1983999999999995,2.1774000000000022,0.020999999999997243,0.30234948334412637,21.545183942787126,-19.842829409133113,0.2863
116,-0.31382734536214907,0.25737796944896396,12.447688757978986,1.0,0.3188462912032913,25.0,0.9143,abell2744_989,1.1039999999999992,1.1825999999999972,-0.07859999999999799,0.6399332981909387,41.68489125187511,-18.976621135133318,0.2291
117,0.14706304235127424,0.38209639055276645,18.922834780355352,1.0,0.25431248732532685,17.0,1.3142,abell2744_995,0.9437999999999996,1.0612999999999992,-0.11749999999999973,0.28093459221323647,35.48222929614471,-18.98773515694442,0.3316
118,-0.006030209679977751,0.40937614325981486,24.414661059208125,2.0,0.25431248732532685,7.0,1.3142,abell2744_995,0.9437999999999996,1.0612999999999992,-0.11749999999999973,0.28093459221323647,35.48222929614471,-20.347276772733533,0.3866
119,-0.1255769748003067,-0.4277060867005244,14.163631209895138,1.0,0.27233693307768186,25.0,1.0938,abell2744_997,1.1856000000000009,1.4982000000000006,-0.31259999999999977,0.6318945422603175,48.76437461978274,-18.976621135133318,0.2291
120,-0.5169260229072049,0.17536379338249727,21.372957951746244,1.0,0.3764102507952492,10.0,0.8926,abell2744_1009,1.1175999999999997,1.413399999999999,-0.29579999999999984,0.5105714897059813,51.12370533257295,-19.842829409133113,0.2863
121,-0.11396261658535256,0.5338475572465639,22.273354408507373,1.0,0.206072678934334,10.0,1.0334,abell2744_1024,1.1093999999999973,1.4118999999999993,-0.302500000000002,0.47106605461491974,32.02502603568233,-19.842829409133113,0.2863
122,-0.4996376621797003,0.21987018644806577,26.522895377689665,2.0,0.206072678934334,6.0,1.0334,abell2744_1024,1.1093999999999973,1.4118999999999993,-0.302500000000002,0.47106605461491974,32.02502603568233,-21.06032994295848,0.314
125,-0.09109729249530274,0.17994292032373307,7.7946839060944475,1.0,0.40904744027017476,17.0,1.0702,abell2744_1034,1.314899999999998,1.1540999999999997,0.16079999999999828,1.8368187227250483,52.01704103224469,-18.98773515694442,0.3316
126,-0.14870248948527862,0.13625615911029007,16.74121150404565,2.0,0.40904744027017476,7.0,1.0702,abell2744_1034,1.314899999999998,1.1540999999999997,0.16079999999999828,1.8368187227250483,52.01704103224469,-20.347276772733533,0.3866
127,0.31758480623242774,0.2369434299743103,23.976049040628897,1.0,0.19809463159422092,22.0,1.3161,abell2744_1038,0.8884000000000007,0.9131,-0.02469999999999928,0.2967700773252104,21.1408960280084,-19.692721823631533,0.2303
128,0.1330812093928407,-0.37321801921158426,25.240234438611886,2.0,0.19809463159422092,25.0,1.3161,abell2744_1038,0.8884000000000007,0.9131,-0.02469999999999928,0.2967700773252104,21.1408960280084,-18.976621135133318,0.2291
130,-0.367204801787449,-0.2083468278215674,26.71587226954744,1.0,0.301787517858073,25.0,0.9281,abell2744_1043,2.8375000000000017,4.063200000000002,-1.2256999999999998,0.748944705244533,40.109580593095814,-18.976621135133318,0.2291
131,0.4026083434928438,-0.12709952348068754,27.494368493536975,2.0,0.301787517858073,10.0,0.9281,abell2744_1043,2.8375000000000017,4.063200000000002,-1.2256999999999998,0.748944705244533,40.109580593095814,-19.842829409133113,0.2863
132,-0.5248586569224725,0.35224005003853476,9.573650415245858,1.0,0.2656425721353597,25.0,1.4312,abell2744_1059,0.8792000000000009,0.5317000000000007,0.3475000000000001,0.37264758184351965,22.22453535476468,-18.976621135133318,0.2291
133,0.1914916668019017,0.33412493875351745,20.998431712659716,1.0,0.34955226714562576,25.0,0.4648,abell2744_1067,1.8841,1.9451,-0.060999999999999936,0.5282034659030294,60.34991218705449,-18.976621135133318,0.2291
134,-0.40298451213791664,-0.06292508050989869,12.855700993305959,1.0,0.25979807623296464,25.0,0.5545,abell2744_1072,1.7481000000000009,1.5858999999999988,0.16220000000000212,0.35079336145346596,26.22675544980652,-18.976621135133318,0.2291
135,-0.2189990418037066,-0.4668875160867468,27.534114861865092,1.0,0.492944532208681,6.0,0.722,abell2744_1099,1.3337000000000003,1.5321999999999996,-0.19849999999999926,1.3857653312059404,59.414349015664776,-21.06032994295848,0.314
136,-0.12339368125571717,-0.5399523110661952,22.35539574662941,1.0,0.23685871430412264,17.0,4.4956,abell2744_1156,5.2652,6.008400000000003,-0.7432000000000016,0.815095989735264,58.95759724177579,-18.98773515694442,0.3316
137,-0.3388880034060102,-0.43809750050308527,23.207793570518316,2.0,0.23685871430412264,7.0,4.4956,abell2744_1156,5.2652,6.008400000000003,-0.7432000000000016,0.815095989735264,58.95759724177579,-20.347276772733533,0.3866
138,0.518917368924819,-0.19364726444674107,26.687235466741658,3.0,0.23685871430412264,16.0,4.4956,abell2744_1156,5.2652,6.008400000000003,-0.7432000000000016,0.815095989735264,58.95759724177579,-19.769906622435965,0.3998
139,0.5411634131680124,0.11796889016986545,29.305556901721083,4.0,0.23685871430412264,0.0,4.4956,abell2744_1156,5.2652,6.008400000000003,-0.7432000000000016,0.815095989735264,58.95759724177579,-22.491027171526177,0.4879
140,-0.5140552876742244,0.2062078078389206,29.31898894077599,5.0,0.23685871430412264,6.0,4.4956,abell2744_1156,5.2652,6.008400000000003,-0.7432000000000016,0.815095989735264,58.95759724177579,-21.06032994295848,0.314
141,0.21349101797716707,0.3003126650722739,4.857763751649076,1.0,0.2195780924969394,25.0,0.4509,abell2744_1160,1.6197000000000017,1.8462,-0.22649999999999795,0.32455744576868156,20.54255890611647,-18.976621135133318,0.2291
142,0.34392729629075486,0.05392410942001456,28.831528012695323,1.0,0.2928289989046768,6.0,0.9475,abell2744_1165,0.8399000000000001,0.8574999999999982,-0.017599999999998058,1.1876824409019993,67.22528380424242,-21.06032994295848,0.314
143,0.09719032824442404,0.013513377926477124,6.547178027273831,1.0,0.33891391152219685,25.0,0.3398,abell2744_1173,2.1936,2.3711999999999978,-0.1775999999999982,0.35814642157152743,67.14248943212853,-18.976621135133318,0.2291
144,0.1252289422516377,-0.01811532484161253,19.770529251430236,1.0,0.36678534665269286,25.0,0.3692,abell2744_1175,2.0168,2.1361000000000026,-0.11930000000000265,0.2961119753187337,29.358447029263452,-18.976621135133318,0.2291
145,-0.08779247563920552,0.09112043784311322,22.0784478317954,2.0,0.36678534665269286,22.0,0.3692,abell2744_1175,2.0168,2.1361000000000026,-0.11930000000000265,0.2961119753187337,29.358447029263452,-19.692721823631533,0.2303
146,0.12335156096739337,-0.36399129745527514,10.782295946622247,1.0,0.32802411902631495,22.0,1.6877,abell2744_1192,0.9998000000000004,0.6921999999999997,0.3076000000000008,0.3233129132888595,23.45258983959436,-19.692721823631533,0.2303
147,0.32662451345379473,-0.20253814314182642,15.518015393263669,2.0,0.32802411902631495,20.0,1.6877,abell2744_1192,0.9998000000000004,0.6921999999999997,0.3076000000000008,0.3233129132888595,23.45258983959436,-18.792464776481978,0.2824
148,0.3015668368118798,-0.2382492710409503,17.907886852119866,3.0,0.32802411902631495,19.0,1.6877,abell2744_1192,0.9998000000000004,0.6921999999999997,0.3076000000000008,0.3233129132888595,23.45258983959436,-21.646866793015615,0.314
149,0.3166604007077307,-0.21778765538911188,28.152352689816947,4.0,0.32802411902631495,21.0,1.6877,abell2744_1192,0.9998000000000004,0.6921999999999997,0.3076000000000008,0.3233129132888595,23.45258983959436,-20.911152002352363,0.3167
150,0.2737469167462749,-0.013634001138521134,22.45338782767373,1.0,0.3355805691964334,17.0,0.5299,abell2744_1198,2.3058999999999976,2.8001000000000005,-0.4942000000000029,0.27272051407183084,49.30941997634567,-18.98773515694442,0.3316
151,-0.11633682147672897,-0.007203981171305174,11.813380508967985,1.0,0.3402676390128076,25.0,3.9181,abell2744_1211,73.0294,73.27969999999998,-0.2502999999999993,0.3074325187469732,41.292800742090655,-18.976621135133318,0.2291
152,0.2012504090134993,1.0131102829997514,10.230838820501539,1.0,0.247165076389716,17.0,1.6017,abell2744_1222,0.9530999999999992,0.5111999999999988,0.4419000000000004,0.311425056611638,33.88173490702097,-18.98773515694442,0.3316
153,0.37617535438812894,0.9619699971407124,19.744986680009703,2.0,0.247165076389716,7.0,1.6017,abell2744_1222,0.9530999999999992,0.5111999999999988,0.4419000000000004,0.311425056611638,33.88173490702097,-20.347276772733533,0.3866
154,0.3656121678571436,-0.9660341170801041,23.336053018262128,3.0,0.247165076389716,16.0,1.6017,abell2744_1222,0.9530999999999992,0.5111999999999988,0.4419000000000004,0.311425056611638,33.88173490702097,-19.769906622435965,0.3998
155,-0.3029798066946326,0.23656231533541108,10.641051567844077,1.0,0.26429284409282233,17.0,0.758,abell2744_1228,1.756999999999998,2.267599999999998,-0.5106000000000002,0.2637686026177167,25.89300826955943,-18.98773515694442,0.3316
156,-0.20509458838980169,0.3251072163376033,19.170720717727182,2.0,0.26429284409282233,7.0,0.758,abell2744_1228,1.756999999999998,2.267599999999998,-0.5106000000000002,0.2637686026177167,25.89300826955943,-20.347276772733533,0.3866
157,0.31360553418613857,-0.22228374036216425,21.837113418794196,3.0,0.26429284409282233,16.0,0.758,abell2744_1228,1.756999999999998,2.267599999999998,-0.5106000000000002,0.2637686026177167,25.89300826955943,-19.769906622435965,0.3998
163,-0.14579640608106248,0.13188325813781868,15.041216482793107,1.0,0.2758753232698437,17.0,4.7558,abell2744_1289,72.378,73.7017,-1.3236999999999988,0.8048461407440305,85.9079073676091,-18.98773515694442,0.3316
164,0.15021080890104654,-0.12683256164129883,17.433978747003408,2.0,0.2758753232698437,16.0,4.7558,abell2744_1289,72.378,73.7017,-1.3236999999999988,0.8048461407440305,85.9079073676091,-19.769906622435965,0.3998
165,-0.10263321898689534,0.16767888407187284,23.30497610112631,3.0,0.2758753232698437,7.0,4.7558,abell2744_1289,72.378,73.7017,-1.3236999999999988,0.8048461407440305,85.9079073676091,-20.347276772733533,0.3866
166,0.19014237267727616,-0.049956620340615716,29.86670931327812,4.0,0.2758753232698437,0.0,4.7558,abell2744_1289,72.378,73.7017,-1.3236999999999988,0.8048461407440305,85.9079073676091,-22.491027171526177,0.4879
167,-0.3595450335620744,0.17387881579238407,29.85325315720798,1.0,0.22138393053073113,25.0,0.6697,abell2744_1310,1.7529000000000003,2.151299999999999,-0.3983999999999988,0.640220212915249,95.9259145954036,-18.976621135133318,0.2291
168,-0.16661938640225515,0.3714101350321596,18.305903313062604,1.0,0.40164865706111036,16.0,1.4135,abell2744_1318,1.5908999999999978,1.9684999999999988,-0.37760000000000105,0.6024179294640659,30.59300949812851,-19.769906622435965,0.3998
169,-0.3901728721807218,0.11607169398228495,19.896040944796518,2.0,0.40164865706111036,0.0,1.4135,abell2744_1318,1.5908999999999978,1.9684999999999988,-0.37760000000000105,0.6024179294640659,30.59300949812851,-22.491027171526177,0.4879
170,0.3729709037056054,0.1630957182721086,26.64566131413131,3.0,0.40164865706111036,17.0,1.4135,abell2744_1318,1.5908999999999978,1.9684999999999988,-0.37760000000000105,0.6024179294640659,30.59300949812851,-18.98773515694442,0.3316
171,-0.3662462575427367,0.1776828274358846,27.19145334489363,4.0,0.40164865706111036,1.0,1.4135,abell2744_1318,1.5908999999999978,1.9684999999999988,-0.37760000000000105,0.6024179294640659,30.59300949812851,-21.598030841456296,0.4639
172,-0.36342631773475853,0.3704896707711271,27.498819900634142,1.0,0.1961873468777159,0.0,1.083,abell2744_1327,0.8469999999999978,1.0617999999999979,-0.21480000000000032,0.34082419163629724,24.072747490426906,-22.491027171526177,0.4879
173,-0.3830795601336738,0.3057984552957203,23.629407487950406,1.0,0.38656865693889014,25.0,0.8786,abell2744_1329,1.4178999999999995,2.0996999999999986,-0.6817999999999991,0.5360449449252549,25.240555889771553,-18.976621135133318,0.2291
174,-0.3835862691717643,0.1900713875435136,25.774400976804067,1.0,0.45336074197999093,25.0,0.8187,abell2744_1333,1.194700000000001,1.2444999999999986,-0.04979999999999762,0.35445077389663293,26.67391712735993,-18.976621135133318,0.2291
175,-0.7676009874740113,0.028788755408368172,25.852943390253678,1.0,0.29753078446292475,17.0,0.6377,abell2744_1335,1.2661000000000016,1.3070999999999984,-0.04099999999999682,0.9531895525388758,57.814840193597405,-18.98773515694442,0.3316
