,NAME,z_use,X_WORLD,Y_WORLD,SNR,FROM,epoch,f435w-f606w,f435w-f814w,f814w-f606w,mag_F814W,xc,yc,ns,rs,q,phi,psi11,psi12,psi22,psi111,psi112,psi122,psi222,err_xc,err_yc,err_ns,err_rs,err_q,err_phi,err_psi11,err_psi12,err_psi22,err_psi111,err_psi112,err_psi122,err_psi222,rchi2,F1_fit,F2_fit,a,Q111,Q112,Q122,Q222,F1_HOLICs,F2_HOLICs,mask_flag,checkFit_flag,noisemap_masked_mean,noisemap_masked_stdv,noisemap_masked_skew,noisemap_masked_kurtosis,a_pix,G1_fit,G2_fit,f1,f2,g1,g2,F,F_pix,G,stamp-size,X_IMAGE,Y_IMAGE,xs,ys,overlap_flag
243,macs0416_1254,4.0047,64.01510167,-24.08741559,21.7765675,f814w_w_f814w,1,2.6533,2.8591,-0.2058,26.82677816,-1.402463546,-2.118902664,1.043281214,2.393755034,1.185246221,-0.601158034,0,0,0,0.006986137,0.009973337,-0.003551317,0.016815545,0.126382666,0.124136783,0.032844931,0.081998759,0.060111245,0.157918392,0,0,0,0.013076847,0.007792706,0.008691855,0.012519219,0.258433213,0.00171741,0.013394441,0.189450741,15.94912827,0.636631595,6.492357946,32.70583857,0.009480187,0.017775883,0,0,0.000213301,0.000293958,0.658800119,-1.552777428,6.315024697,0.008820044,0.006552234,0.057246992,0.446481374,0.294001465,0.218407791,0.450136463,0.013504094,0.366249676,43,7072.609852,3151.10731,212.1782956,94.53321931,0
244,macs0416_1259,2.2068,64.04881941,-24.08732788,22.34924791,f814w_w_f814w,1,0.9739,0.8253,0.1486,27.07142256,-1.463908209,-0.532648738,0.51110504,3.269601655,3.134724328,-0.641597954,0,0,0,0.01912253,-0.012441318,-0.000512721,0.004231019,1.696965298,0.632596727,0.34846439,0.091463988,0.166219756,0.046887502,0,0,0,0.093478009,0.108412803,0.112845414,0.119281675,0.428804319,0.009304905,-0.004105149,0.24804283,47.21627302,-33.46349045,-9.595330141,21.47637843,-0.003510371,0.000471564,0,0,0.000325389,0.000314291,-0.068224641,-1.99293871,8.268094349,0.010330346,-0.020777486,0.310163485,-0.136838306,0.344344855,-0.692582878,0.339007536,0.010170226,0.773462618,51,3378.801773,3161.767901,101.3640532,94.85303702,0
248,macs0416_1267,0.8229,64.02230038,-24.08705973,29.8828815,f814w_w_f814w,1,0.79,0.989,-0.199,26.66017737,-1.32322096,-0.648534791,0.832322023,3.320874227,1.516557734,0.832043125,0,0,0,-0.002928227,-0.020491397,0.001731702,-0.036189439,0.115102043,0.116899665,0.024724577,0.086431515,0.071426015,0.045793573,0,0,0,0.008330584,0.00620672,0.005191117,0.005097857,0.32739823,-0.000598262,-0.028340418,0.244280179,-37.34561083,-27.25292804,-25.29308911,-50.28054707,-0.005692385,-0.006822823,0,0,0.000231476,0.000299152,0.519710031,-1.727579921,8.14267264,-0.004061667,-0.012642376,-0.019942078,-0.944680588,-0.135388907,-0.421412522,0.944891052,0.028346732,0.442627009,52,6283.989607,3193.914017,188.5196882,95.8174205,0
251,macs0416_1296,0.623,64.01846654,-24.08670668,37.67120398,f814w_w_f814w,1,1.8981,2.3264,-0.4283,26.12317895,-1.512756668,-1.293013587,1.08705639,2.956628828,1.115121606,0.004518031,0,0,0,0.004055579,0.004929775,-0.010934965,-0.000715229,0.091395347,0.082954805,0.019425649,0.060674803,0.032646128,0.13687767,0,0,0,0.005646677,0.00380047,0.003999119,0.006152069,0.319296273,-0.003439693,0.002107273,0.249461376,-12.93701753,15.25239897,-32.27369779,37.63516462,-0.005833749,0.005069515,0,0,0.00022262,0.000297884,0.594148997,-1.639869938,8.315379212,0.018430236,0.007752278,-0.11465643,0.070242436,0.614341207,0.25840925,0.13446225,0.004033868,0.66647615,56,6703.997664,3236.229819,201.1199299,97.08689456,0
254,macs0416_1304,0.702,64.00749659,-24.08658737,21.98928884,f814w_w_f814w,1,-73.071,1.7047,-74.7757,23.59180764,-1.850994278,-1.595136338,0.895722451,1.946055793,2.024956656,1.328533197,0,0,0,0.057446095,-0.002126494,0.010898768,-0.017134972,0.077610095,0.127542209,0.027371878,0.054633088,0.096132588,0.028344612,0,0,0,0.011080426,0.006640819,0.005657905,0.008892686,0.356589466,0.034172432,-0.009630733,0.196518873,14.11088459,3.470366295,14.57560219,-8.035900304,0.014940879,-0.000771612,0,0,0.002747147,0.00373324,0.703477337,-1.322854543,6.550629091,0.012374895,0.005377745,1.139081056,-0.32102443,0.412496491,0.179258165,1.183453563,0.035503607,0.449763099,43,7905.774325,3250.340223,237.1732298,97.5102067,0
255,macs0416_1313,3.9749,64.04988472,-24.08644358,78.00763487,f606w_w_f814w,1,3.4325,3.4163,0.0162,24.56443605,-2.399532575,-1.867258456,3.174558634,0.012157214,1.767036837,-0.196566309,0,0,0,0.027968579,0.003214866,0.006273149,0.02028715,0.007797596,0.004159219,0.001707637,3.05E-05,0.013381034,0.005364945,0,0,0,0.001039064,0.001305416,0.001064163,0.001080397,4.559274531,0.017120864,0.011751008,0.215407652,57.83340144,-11.93383335,11.91860502,-2.769588136,0.007867925,-0.000200031,0,0,0.000339293,0.000311346,-0.170426978,-1.967525825,7.180255074,0.004574566,-0.005321276,0.570695472,0.391700277,0.152485522,-0.17737586,0.6921867,0.020765601,0.233910303,42,3262.086606,3267.873108,97.86259818,98.03619324,0
261,macs0416_1343,0.6482,64.03519096,-24.08620953,35.77183116,f814w_w_f814w,1,1.1175,1.6278,-0.5103,26.00149603,-2.563931985,-1.713895065,0.703448234,7.055417787,2.254538021,0.512686409,0,0,0,0.000974299,-0.000244819,0.004486342,-0.00211669,0.239370871,0.198457759,0.025641957,0.148856407,0.076777996,0.0239799,0,0,0,0.00269303,0.00356548,0.002943603,0.005898075,0.414042371,0.00273032,-0.001180754,0.369038513,-25.63280101,-115.0298321,31.32526145,180.3866856,0.006466985,0.010326493,1,0,0.000233555,0.000299241,0.504873466,-1.736593822,12.30128378,-0.006242364,0.000691117,0.091010683,-0.039358476,-0.208078806,0.023037239,0.099156614,0.002974698,0.209350195,108,4871.812754,3296.022251,146.1543826,98.88066752,0
267,macs0416_1370,0.4473,64.03355843,-24.08549421,60.48537082,f606w_w_f814w,1,2.4457,2.8633,-0.4176,23.85853839,-1.846673507,-1.832021755,1.287883926,3.083270401,1.104757598,0.902475607,0,0,0,0.000573937,0.003153788,-0.001864478,-0.002365761,0.039956937,0.041445841,0.003893421,0.012888672,0.006273538,0.02705963,0,0,0,0.00129561,0.001214779,0.001217134,0.001280204,0.512214946,-0.000645271,0.000394013,0.371889949,93.12867032,-16.1168825,-34.23879107,-35.32368862,0.000797995,-0.000907989,0,0,0.000282322,0.000308196,0.180544223,-1.957441581,12.39633164,0.003083685,0.005913562,-0.021509021,0.013133777,0.102789503,0.197118735,0.025201867,0.000756056,0.222309418,80,5050.661662,3381.857203,151.5198499,101.4557161,0
269,macs0416_1379,1.8404,64.0474599,-24.08583175,21.04214217,f606w_w_f814w,1,1.0722,0.5878,0.4844,26.59118628,-1.827570438,-1.794745325,0.549890171,3.235635979,1.66667175,-1.168942497,0,0,0,-0.000251925,0.022415915,0.022066926,0.016174333,0.120647671,0.135729803,0.020015365,0.066799796,0.058322884,0.032767561,0,0,0,0.019049513,0.005922137,0.005085808,0.008267828,0.523709708,0.010907501,0.019295124,0.160942347,11.31507375,4.68219021,-7.409271531,-1.499329111,0.000721237,0.001641887,0,0,0.000242635,0.000306762,0.474684317,-1.771888108,5.364744902,-0.033226352,0.025536706,0.363583352,0.643170795,-1.107545064,0.851223529,0.738824421,0.022164733,1.396867053,40,3527.724,3341.31464,105.83172,100.2394392,0
271,macs0416_1388,0.5762,64.02269546,-24.08557774,28.83675707,f606w_w_f814w,1,2.5651,2.8763,-0.3112,25.08847067,-1.104135828,-1.536064684,1.131573996,2.213603317,1.117106519,-0.653107301,0,0,0,-0.007932592,0.000703824,0.000443796,0.006845476,0.020186114,0.018906563,0.007530666,0.018302126,0.013215711,0.052530169,0,0,0,0.00279517,0.001637007,0.001675517,0.00294366,0.348415554,-0.003744398,0.00377465,0.225569768,5.275136173,-1.312188131,-4.148004809,7.843462156,0.000130585,0.000739681,0,0,0.000248983,0.000303294,0.398429963,-1.838734268,7.518992251,-0.00463199,-0.002367003,-0.124813279,0.125821663,-0.154399663,-0.078900084,0.177227101,0.005316813,0.173391116,49,6240.727113,3371.757204,187.2218134,101.1527161,0
275,macs0416_1410,0.9613,64.01248423,-24.08536588,33.65150334,f814w_w_f814w,1,3.4486,3.6971,-0.2485,24.45800894,-2.075259258,-1.710841016,1.352399369,1.654341952,1.143032592,-0.976849947,0,0,0,-0.009531429,0.002619752,0.006179327,0.001676938,0.053736842,0.058393092,0.017535874,0.032085149,0.029180139,0.094696699,0,0,0,0.004968995,0.003826285,0.004028622,0.00556286,0.29517019,-0.001676051,0.002148345,0.228533383,-1.613377237,8.07720721,4.466523624,-44.31700428,1.72E-05,-0.0054971,0,0,0.000229038,0.000310166,0.625338624,-1.588987871,7.617779446,-0.014034706,0.003091159,-0.055868367,0.071611497,-0.467823523,0.103038635,0.090826653,0.0027248,0.479036333,52,7359.396106,3397.025444,220.7818832,101.9107633,0
278,macs0416_1415,0.8724,64.06560505,-24.08519193,81.94747165,f814w_w_f814w,1,1.2539,2.0154,-0.7615,24.8947825,-1.964984558,-1.635282527,1.045239125,3.135017519,1.375481745,-1.13558822,0,0,0,0.007815125,-0.007365986,0.003140906,0.003703942,0.024030441,0.075580441,0.007663289,0.027621318,0.017916805,0.029572171,0,0,0,0.009242034,0.002197002,0.007037128,0.00285994,0.399734175,0.005478016,-0.001831022,0.300755086,37.53720617,-7.612412487,17.12376108,-1.910463874,0.00245517,0.000305802,0,0,0.000260143,0.000310474,0.356605864,-1.87074764,10.02516953,-0.000803797,-0.01290095,0.182600529,-0.061034074,-0.02679323,-0.43003167,0.192530807,0.005775924,0.430865541,64,1539.866709,3417.81719,46.19600128,102.5345157,0
280,macs0416_1420,1.4778,64.04410419,-24.08545779,30.48078835,f814w_w_f814w,1,0.8427,0.8053,0.0374,25.83451029,-1.645945779,-1.679619268,0.864965399,1.894429278,2.433111233,-0.180463581,0,0,0,0.020547723,-0.004140975,-0.013760296,-0.027962425,0.156289361,0.095827582,0.028066523,0.051150841,0.116328574,0.022017407,0,0,0,0.007405255,0.004988098,0.008511569,0.027193933,0.46618697,0.003393713,-0.0160517,0.191470759,55.10982133,-8.838703574,-0.963554425,-9.282248845,0.018563539,-0.013381825,0,0,0.000260122,0.000311978,0.368886586,-1.857118946,6.382358629,0.030914306,0.007769749,0.113123782,-0.53505668,1.03047686,0.258991648,0.546884486,0.016406535,1.062524933,43,3895.347014,3386.21238,116.8604104,101.5863714,0
281,macs0416_1421,0.4237,64.01928313,-24.0849926,33.18203189,f606w_w_f814w,1,2.5655,2.9152,-0.3497,24.32505081,-1.515007158,-1.306603768,0.942000568,4.576534905,1.579435785,0.527065355,0,0,0,0.001458481,6.58E-05,-0.000564282,0.002235325,0.050461888,0.026028087,0.00598606,0.027516721,0.014042025,0.010037905,0,0,0,0.001043544,0.000813141,0.000883659,0.001473618,0.355272464,0.000447099,0.001150556,0.382496329,57.86685926,-25.69893581,-30.48224448,1.638597824,0.00070547,-0.00010248,0,0,0.000262534,0.000306913,0.317442857,-1.89152009,12.74987763,0.001575664,-0.001018982,0.014903308,0.038351863,0.052522138,-0.033966061,0.041145765,0.001234373,0.062548127,83,6614.564433,3441.930676,198.436933,103.2579203,0
283,macs0416_1432,1.1144,64.01479597,-24.08481274,60.89994846,f814w_w_f814w,1,1.36,1.6723,-0.3123,25.02351582,-1.746376852,-1.737714746,0.623982964,9.164827654,1.529366539,0.832511894,0,0,0,0.000186253,-0.002200363,0.008049516,-0.006485456,0.121267813,0.086092363,0.008354056,0.082859436,0.021935797,0.016877886,0,0,0,0.001623037,0.001697028,0.001614488,0.001635787,0.361775883,0.004117885,-0.004342909,0.44552386,-109.5083723,-171.4852896,38.27681748,-385.2176047,-0.000971032,-0.005319566,0,0,0.000264462,0.000314429,0.358150965,-1.850802284,14.85079532,-0.011981148,-5.78E-05,0.137262821,-0.144763648,-0.399371588,-0.001927214,0.199493348,0.0059848,0.399376238,98,7106.149884,3463.443818,213.1844965,103.9033145,0
284,macs0416_1433,3.5828,64.01232622,-24.08503579,40.91670678,f814w_w_f814w,1,1.9715,2.0954,-0.1239,25.29257503,-2.108440444,-2.216980848,0.832248094,3.075030655,2.401339235,0.580384416,0,0,0,0.007525788,0.00237425,0.000786114,0.013784101,0.1030466,0.077519674,0.012930612,0.036358251,0.046258052,0.009825796,0,0,0,0.003299893,0.002822413,0.003050179,0.004478027,0.286963021,0.004155951,0.008079175,0.251952634,-86.3836795,-18.17208196,-79.70279018,-125.8610121,-0.018525652,-0.005636179,1,0,0.000480364,0.000285644,-1.059891223,-0.815368105,8.398421124,0.002583723,-0.003330676,0.138531713,0.269305839,0.086124093,-0.111022527,0.302847602,0.009085428,0.14051107,58,7376.714157,3436.632365,221.3014247,103.098971,0
285,macs0416_1439,0.5818,64.04936417,-24.08502853,23.13287242,f606w_w_f814w,1,2.0067,2.1887,-0.182,25.62654632,-2.380601303,-1.650562695,0.981150161,3.149177675,1.034072678,0.615418662,0,0,0,0.009976426,0.006534698,0.00982972,0.006350385,0.047294906,0.048343786,0.010777854,0.036985347,0.018274356,0.259059737,0,0,0,0.003538645,0.002352922,0.002541841,0.003768653,0.409426457,0.009903073,0.006442542,0.222128405,-6.639386169,-2.457151903,29.04221881,20.80328887,0.003213625,0.00220593,0,0,0.000257008,0.00031091,0.384317048,-1.849804027,7.404280181,-0.009756367,0.006626855,0.330102429,0.214751385,-0.325212229,0.220895151,0.393809308,0.011814279,0.393138223,49,3319.098676,3437.683851,99.57296029,103.1305155,0
286,macs0416_1441,0.4444,64.02392117,-24.08507729,48.51664486,f814w_w_f814w,1,2.1569,2.5722,-0.4153,24.78112318,-1.210271229,-1.275524151,0.907527596,3.088780631,1.705007176,-0.29827575,0,0,0,-0.004650673,-0.000216349,0.001596203,0.002863654,0.066201428,0.046342598,0.0097355,0.031163705,0.02683851,0.013871683,0,0,0,0.002422719,0.001889766,0.002196077,0.003854931,0.378562962,-0.001527235,0.001323653,0.264575927,-19.92202153,-2.981271081,17.60186557,-5.974262825,0.000911833,0.000419468,0,0,0.0002991,0.000310638,0.077536527,-1.990323442,8.819197567,-0.004719641,-0.00175635,-0.050907823,0.044121756,-0.15732137,-0.058545002,0.067367171,0.002021015,0.167861642,53,6106.452893,3431.824022,183.1935868,102.9547207,0
287,macs0416_1443,1.9825,64.02034412,-24.08510304,21.60305789,f814w_w_f814w,1,1.2884,0.584,0.7044,25.80809684,-1.604028059,0.119402177,0.566469285,7.966923282,1.642366665,1.512311223,0,0,0,-0.013885672,-0.02209065,0.005017361,0.014912164,0.152069225,0.338113341,0.024710375,0.210946984,0.071700786,0.03622581,0,0,0,0.004681887,0.003371183,0.003129787,0.00347352,0.412166431,-0.004434155,-0.003589243,0.349488399,-51.80147425,-25.95282485,-100.2856503,-66.89438768,-0.014230919,-0.000324866,0,0,0.000386177,0.000300591,-0.502197855,-1.739212577,11.64961329,-0.014468877,-0.040592058,-0.147805179,-0.119641434,-0.482295899,-1.353068594,0.190158996,0.00570477,1.436455344,69,6498.328388,3428.692773,194.9498516,102.8607832,0
293,macs0416_1456,3.7028,64.04979499,-24.08495556,23.87595756,f814w_w_f814w,1,4.8074,4.6649,0.1425,26.15040981,-1.786774079,-1.578506919,0.801920995,2.13850486,1.518506335,1.348435158,0,0,0,0.01318421,-0.004938449,0.018842167,0.034496188,0.130939987,0.112696792,0.028723655,0.05588813,0.070175747,0.049361121,0,0,0,0.036386169,0.014074229,0.007990913,0.008975838,0.472401149,0.016013188,0.014778869,0.164450523,-22.64679258,-6.035952841,2.474487822,4.057247997,-0.009680917,-0.000489035,0,0,0.000279487,0.000315782,0.246364984,-1.936126875,5.481684095,-0.021671145,-0.024655768,0.533772938,0.492628981,-0.722371497,-0.821858944,0.726358632,0.021790759,1.094199572,34,3271.900519,3446.437011,98.15701558,103.3931103,0
294,macs0416_1463,1.6174,64.0429612,-24.08466212,36.08618876,f606w_w_f814w,1,1.0702,0.671,0.3992,24.93921693,-0.820564226,-1.829968525,3.469875224,0.019411311,2.575726965,-0.295330799,0,0,0,0.012629724,0.005515582,0.000145578,0.003380925,0.047446096,0.024706031,0.025805155,0.000765536,0.053906413,0.011049321,0,0,0,0.002967594,0.001222424,0.001445783,0.004476412,0.598444816,0.006387651,0.004448254,0.389278072,-35.97320582,-165.4919499,210.4559596,-491.0035709,-0.001641867,-0.011286727,1,0,0.000477669,0.000419911,-0.185108345,-1.838605531,12.97593572,0.006096494,0.006582911,0.212921707,0.148275124,0.203216474,0.21943035,0.259463226,0.007783897,0.299076268,83,4020.560473,3481.698295,120.6168142,104.4509489,0
295,macs0416_1465,2.3453,64.05928899,-24.08458,42.09475385,f606w_w_f814w,1,1.5026,1.2459,0.2567,24.97538521,-0.838440395,-1.649494446,2.230499288,0.31187869,1.721758317,0.186753423,0,0,0,-0.009098373,0.001922654,0.00940376,-0.000389002,0.085149035,0.017610719,0.017572507,0.007499157,0.038740715,0.018676243,0,0,0,0.002863003,0.001866275,0.004892777,0.001824843,0.533786013,0.000152693,0.000766826,0.338519636,-47.20817776,-16.25357565,143.2423871,243.7167234,0.001311867,0.003621997,0,0,0.000295226,0.000314722,0.128986336,-1.98134606,11.28398786,-0.018654827,0.003078483,0.005089782,0.025560875,-0.62182757,0.102616091,0.026062698,0.000781881,0.630237724,73,2231.797577,3491.374879,66.9539273,104.7412464,0
296,macs0416_1467,0.5566,64.01970673,-24.08482521,22.11277101,f814w_w_f814w,1,2.0616,2.7034,-0.6418,26.56867273,-2.075406384,-2.121626238,1.103633385,3.368173309,1.038893282,1.055071487,0,0,0,0.019291028,0.010155972,0.006823912,-0.012948953,0.174149418,0.169810494,0.039637443,0.119378051,0.054654759,0.727269769,0,0,0,0.012911419,0.007349189,0.008147539,0.010809676,0.300446446,0.01305747,-0.001396491,0.234145924,-37.96895491,28.40605045,-18.91544139,-15.8614125,-0.017182208,0.006925226,0,0,0.000242748,0.000302518,0.44708445,-1.79336536,7.804864132,-0.000590354,0.021708434,0.435248998,-0.046549687,-0.019678473,0.723614465,0.437731154,0.013131935,0.72388199,55,6568.159964,3462.023891,197.0447989,103.8607167,0
297,macs0416_1474,0.4769,64.04049756,-24.08444296,59.11129739,f814w_w_f814w,1,2.8535,2.9054,-0.0519,24.19036469,-0.932151683,-1.022895036,0.575308409,7.720926101,1.725678969,0.777457931,0,0,0,-0.025695328,-0.000572741,0.006590152,-0.000223394,0.09323568,0.005764737,0.009611041,0.055730027,0.024432096,0.011305322,0,0,0,0.001654633,0.001691757,0.002466324,0.001883393,0.573603739,-0.009552588,-0.000398068,0.421379121,-281.3416078,181.7462686,117.7427352,114.4620433,-0.008315801,0.00425136,0,0,0.000303126,0.000336946,0.266121701,-1.810093297,14.0459707,-0.022732892,-0.000747415,-0.318419598,-0.013268918,-0.757763056,-0.024913841,0.318695944,0.009560878,0.758172506,88,4290.45952,3508.006547,128.7137856,105.2401964,0
298,macs0416_1475,0.4361,64.01595866,-24.08471118,23.77845723,f814w_w_f814w,1,72.0678,72.1916,-0.1238,26.62772957,-1.188317936,-1.083023851,1.12342908,2.79758085,1.460496817,1.138190877,0,0,0,0.001252072,-0.015106005,-0.000769404,0.013032178,0.129348549,0.168111065,0.031667587,0.091195754,0.068236595,0.060245116,0,0,0,0.008644694,0.005362756,0.004910398,0.007831178,0.285993285,0.000241334,-0.001036914,0.268815787,4.41207936,-22.78753248,-9.266899573,93.15080649,-0.000167682,0.005338625,0,0,0.000228938,0.000298926,0.547582575,-1.684089295,8.96052622,0.001780142,-0.029175097,0.008044457,-0.034563794,0.059338063,-0.972503237,0.035487592,0.001064628,0.974311835,57,6978.775095,3475.650832,209.3632528,104.269525,0
299,macs0416_1476,0.4812,64.02572951,-24.08432424,29.66874739,f606w_w_f814w,1,2.4929,2.9714,-0.4785,24.44007965,-1.382667358,-1.831013323,1.153520195,3.328400779,1.069816832,-1.154091086,0,0,0,-0.004274607,0.001373547,-0.000918057,-0.002036173,0.00263594,0.004379757,0.006034872,0.02161637,0.009279155,0.077971084,0,0,0,0.00464433,0.004184569,0.004987594,0.0033846,0.369361515,-0.002596332,-0.000331313,0.314014845,-19.26539502,32.79524383,-32.32553837,-29.1207829,-0.001813784,-2.32E-05,0,0,0.000264767,0.000306971,0.298701769,-1.907093593,10.46716151,-0.000760217,0.003078407,-0.086544406,-0.011043757,-0.025340582,0.102613566,0.087246196,0.002617386,0.105696211,69,5908.351698,3522.207683,177.2505509,105.6662305,0
303,macs0416_1490,0.5223,64.06453857,-24.08459957,29.48400723,f814w_w_f814w,1,1.9651,2.1066,-0.1415,26.39346354,-2.060926606,-1.912508612,0.764928977,3.212030186,1.95572026,-0.082253332,0,0,0,0.003220362,-0.000779118,0.006729992,0.041679764,0.183708024,0.096859241,0.024651451,0.076449445,0.077689334,0.026981217,0,0,0,0.005715667,0.00463789,0.00487971,0.009241862,0.341853002,0.004975177,0.020450323,0.238006656,11.75109444,-3.330295007,14.52388535,-23.03453997,0.004995944,-0.008749243,0,0,0.000251826,0.000311512,0.429594876,-1.813429647,7.933555211,-0.008484807,-0.022008559,0.165839233,0.681677447,-0.282826884,-0.733618622,0.701560256,0.021046808,0.786248898,52,1656.688667,3488.923929,49.70066,104.6677179,0
308,macs0416_1505,3.9147,64.03791339,-24.08448185,21.64146757,f814w_w_f814w,1,2.3203,2.3124,0.0079,27.40089967,-1.686694678,-1.867889508,1.116804152,1.195259231,2.565276247,0.223503316,0,0,0,0.018718976,-0.003642814,0.005397138,0.029129551,0.200524042,0.115134093,0.048690382,0.054509906,0.19079098,0.035520771,0,0,0,0.014308969,0.008971813,0.014149144,0.030471673,0.449026951,0.012058057,0.012743369,0.177548214,-13.71569714,24.2665862,24.16882215,-38.98128411,-0.018901049,0.031624218,0,0,0.000303074,0.000312592,0.065714313,-1.987935319,5.918273794,0.001263781,-0.020028997,0.401935232,0.424778955,0.042126034,-0.667633229,0.584798334,0.01754395,0.668960934,37,4573.564166,3503.344386,137.206925,105.1003316,0
